run,dataset,scenario_id,correct_diagnosis,final_diagnosis,is_correct,primary_error,secondary_flags,total_turns,n_tests,turn_at_diagnosis
sdrp_voyager,MedQA,MedQA_0084,Nightmare disorder,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager,MedQA,MedQA_0085,Leprosy,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager,MedQA,MedQA_0086,Actinic Keratosis,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager,MedQA,MedQA_0087,Chronic lymphocytic leukemia,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager,MedQA,MedQA_0088,Normal behavior,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager,MedQA,MedQA_0089,Parkinson disease,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager,MedQA,MedQA_0090,Waldenstrom macroglobulinemia,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager,MedQA,MedQA_0091,Apical lung tumor,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager,MedQA,MedQA_0092,Tuberculosis,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager,MedQA,MedQA_0093,Boerhaave syndrome,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager,MedQA,MedQA_0094,Chronic Venous Insufficiency,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager,MedQA,MedQA_0095,Akathisia,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager,MedQA,MedQA_0096,Neonatal Respiratory Distress Syndrome (NRDS),Respiratory Distress Syndrome due to Surfactant Deficiency,True,correct,never_requested_test,5,0,5
sdrp_voyager,MedQA,MedQA_0097,Pemphigus vulgaris,Pemphigus Vulgaris,True,correct,verifier_inconsistency,5,1,5
sdrp_voyager,MedQA,MedQA_0098,Progressive multifocal leukoencephalopathy,HIV-Associated Progressive Multifocal Leukoencephalopathy,True,correct,verifier_inconsistency,5,1,5
sdrp_voyager,MedQA,MedQA_0099,Acute myelogenous leukemia,Acute Myeloid Leukemia,True,correct,verifier_inconsistency,5,1,5
sdrp_voyager,MedQA,MedQA_0100,Schizophreniform Disorder,Schizophrenia,False,wrong_differential,verifier_inconsistency,5,1,5
sdrp_voyager,MedQA,MedQA_0101,Testicular torsion,Musculoskeletal Strain of Abdominal Wall,False,wrong_differential,verifier_inconsistency,5,1,5
sdrp_voyager,MedQA,MedQA_0102,Serum sickness-like reaction,Drug Reaction with Eosinophilia and Systemic Symptoms,True,correct,verifier_inconsistency,5,1,5
sdrp_voyager,MedQA,MedQA_0103,Legg-Calvé-Perthes disease (LCPD),Legg-Calvé-Perthes Disease,True,correct,verifier_inconsistency,5,1,5
sdrp_voyager,MedQA,MedQA_0104,Bronchiectasis,Bronchiectasis,True,correct,verifier_inconsistency,5,1,5
sdrp_voyager,MedQA,MedQA_0105,Erythema Toxicum,Erythema Toxicum Neonatorum,True,correct,verifier_inconsistency,5,1,5
sdrp_voyager,MedQA,MedQA_0106,Myasthenia gravis,Heart Failure,False,wrong_differential,verifier_inconsistency,5,1,5
sdrp_voyager,MedQA_Ext,MedQA_Ext_0000,Myasthenia gravis,Myasthenia Gravis,True,correct,verifier_inconsistency,5,1,5
sdrp_voyager,NEJM_Ext,NEJM_Ext_0000,Exogenous ochronosis,Systemic Lupus Erythematosus,False,wrong_differential,verifier_inconsistency,5,1,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0000,Myasthenia gravis,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0001,Progressive multifocal encephalopathy (PML),Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0002,Hirschsprung disease,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0003,Diffuse large B-cell lymphoma,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0004,Acute interstitial nephritis,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0005,Pes anserine bursitis,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0006,Situational syncope,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0007,Congenital Rubella Infection,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0008,Phyllodes tumor,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0009,Endometritis,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0010,Hemorrhoids,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0011,Complex partial seizure,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0012,Posterior hip dislocation,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0013,Hirschsprung’s disease,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0014,Rupture of the flexor digitorum profundus tendon at its point of insertion,Traumatic Soft Tissue Injury,False,wrong_differential,,6,1,6
sdrp_voyager_235b/medqa,MedQA,MedQA_0015,Epidermoid cyst,Thyroid Nodule,False,wrong_differential,"verifier_inconsistency,never_requested_test",5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0016,C. difficile colitis,Clostridioides difficile Infection,True,correct,"verifier_inconsistency,never_requested_test",6,0,6
sdrp_voyager_235b/medqa,MedQA,MedQA_0017,Pyoderma gangrenosum,Cellulitis with Ulceration,False,incorrect_other,"verifier_inconsistency,never_requested_test",5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0018,Uterine rupture,Placental Abruption,False,wrong_differential,verifier_inconsistency,5,1,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0019,Disc herniation,Herniated Lumbar Disc,True,correct,"verifier_inconsistency,never_requested_test",5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0020,Cytomegalovirus retinitis,Cytomegalovirus Retinitis,True,correct,"verifier_inconsistency,never_requested_test",5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0021,Reactive Arthritis,Reactive Arthritis,True,correct,verifier_inconsistency,5,1,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0022,Malignant melanoma,Basal Cell Carcinoma,False,incorrect_other,"verifier_inconsistency,never_requested_test",6,0,6
sdrp_voyager_235b/medqa,MedQA,MedQA_0023,Irritable Bowel Syndrome,Irritable Bowel Syndrome,True,correct,verifier_inconsistency,5,1,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0024,Meigs syndrome,Ovarian Cancer,False,incorrect_other,verifier_inconsistency,5,1,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0025,Primary sclerosing cholangitis,Primary Biliary Cholangitis,False,incorrect_other,verifier_inconsistency,5,1,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0026,Interstitial cystitis,Interstitial Cystitis/Bladder Pain Syndrome,True,correct,verifier_inconsistency,5,1,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0027,Adhesive capsulitis,Rotator Cuff Tendinopathy,False,incorrect_other,"verifier_inconsistency,never_requested_test",5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0028,Lung cancer,Delirium,False,wrong_differential,verifier_inconsistency,5,1,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0029,Disseminated Gonococcal Infection,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0030,Respiratory Distress Syndrome,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0031,Chronic lymphocytic leukemia,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0032,Fulminant hepatic failure,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0033,Coarctation of the aorta,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0034,Erythema Infectiosum,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0035,Glanzmann’s Thrombasthenia,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0036,Osteoclastoma,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0037,Multiple system atrophy,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0038,Duodenal atresia,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0039,Essential thrombocythemia,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0040,Medullary Sponge Kidney,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0041,Genitopelvic pain disorder,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0042,Active chronic hepatitis B infection,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0043,Acute Mesenteric Ischemia,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0044,Asthma,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0045,Roseola infantum,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0046,Eczematous dermatitis,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0047,Osteoarthritis,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0048,Hemophilia,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0049,Steven-Johnson syndrome,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0050,Aromatase deficiency,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0051,Atrial Septal Defect,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0052,Pancreatic adenocarcinoma,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0053,Benign Paroxysmal Positional Vertigo (BPPV),Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0054,Schizotypal personality disorder,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0055,Bowen's Disease,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0056,Oppositional Defiant Disorder,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0057,Pancreatic adenocarcinoma,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0058,Lisdexamfetamine intoxication,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0059,Pelvic inflammatory disease,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0060,Glossopharyngeal Neuralgia,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0061,Double aortic arch,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0062,Molluscum contagiosum,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0063,Schizoaffective disorder,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0064,Bed bug bite,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0065,Membranous nephropathy,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0066,Impaired erythropoietin production,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0067,Acute lymphoblastic leukemia,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0068,De Quervain tenosynovitis,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0069,Dumping Syndrome,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0070,Seborrheic dermatitis,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0071,Labyrinthitis,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0072,Physiological neonatal jaundice,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0073,Frontotemporal Dementia,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0074,Granulosa cell tumor,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0075,Intraventricular Hemorrhage,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0076,Syringomyelia,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0077,Pneumonia,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0078,Benign paroxysmal positional vertigo,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0079,Listeriosis,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0080,Hemophilia A,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0081,Huntington disease,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0082,Breast milk jaundice,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0083,Neuroleptic malignant syndrome,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0084,Nightmare disorder,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0085,Leprosy,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0086,Actinic Keratosis,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0087,Chronic lymphocytic leukemia,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0088,Normal behavior,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0089,Parkinson disease,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0090,Waldenstrom macroglobulinemia,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0091,Apical lung tumor,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0092,Tuberculosis,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0093,Boerhaave syndrome,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0094,Chronic Venous Insufficiency,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0095,Akathisia,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0096,Neonatal Respiratory Distress Syndrome (NRDS),Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0097,Pemphigus vulgaris,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0098,Progressive multifocal leukoencephalopathy,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0099,Acute myelogenous leukemia,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0100,Schizophreniform Disorder,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0101,Testicular torsion,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0102,Serum sickness-like reaction,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0103,Legg-Calvé-Perthes disease (LCPD),Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0104,Bronchiectasis,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0105,Erythema Toxicum,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa,MedQA,MedQA_0106,Myasthenia gravis,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa_ext,MedQA_Ext,MedQA_Ext_0000,Myasthenia gravis,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa_ext,MedQA_Ext,MedQA_Ext_0001,Progressive multifocal encephalopathy (PML),Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa_ext,MedQA_Ext,MedQA_Ext_0002,Hirschsprung disease,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa_ext,MedQA_Ext,MedQA_Ext_0003,Diffuse large B-cell lymphoma,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa_ext,MedQA_Ext,MedQA_Ext_0004,Acute interstitial nephritis,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa_ext,MedQA_Ext,MedQA_Ext_0005,Pes anserine bursitis,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa_ext,MedQA_Ext,MedQA_Ext_0006,Situational syncope,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa_ext,MedQA_Ext,MedQA_Ext_0007,Congenital Rubella Infection,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa_ext,MedQA_Ext,MedQA_Ext_0008,Phyllodes tumor,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa_ext,MedQA_Ext,MedQA_Ext_0009,Endometritis,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa_ext,MedQA_Ext,MedQA_Ext_0010,Hemorrhoids,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa_ext,MedQA_Ext,MedQA_Ext_0011,Complex partial seizure,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa_ext,MedQA_Ext,MedQA_Ext_0012,Posterior hip dislocation,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa_ext,MedQA_Ext,MedQA_Ext_0013,Hirschsprung’s disease,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa_ext,MedQA_Ext,MedQA_Ext_0014,Rupture of the flexor digitorum profundus tendon at its point of insertion,Mallet Finger,True,correct,verifier_inconsistency,5,1,5
sdrp_voyager_235b/medqa_ext,MedQA_Ext,MedQA_Ext_0015,Epidermoid cyst,Thyroid Nodule,False,wrong_differential,"verifier_inconsistency,never_requested_test",7,0,7
sdrp_voyager_235b/medqa_ext,MedQA_Ext,MedQA_Ext_0016,C. difficile colitis,Antibiotic-Associated Diarrhea (non-C. difficile),False,wrong_differential,"verifier_inconsistency,never_requested_test",7,0,7
sdrp_voyager_235b/medqa_ext,MedQA_Ext,MedQA_Ext_0017,Pyoderma gangrenosum,Brown Recluse Spider Bite (Loxoscelism),False,incorrect_other,"verifier_inconsistency,never_requested_test",6,0,6
sdrp_voyager_235b/medqa_ext,MedQA_Ext,MedQA_Ext_0018,Uterine rupture,Placental Abruption,False,wrong_differential,verifier_inconsistency,5,1,5
sdrp_voyager_235b/medqa_ext,MedQA_Ext,MedQA_Ext_0019,Disc herniation,Herniated Lumbar Disc,True,correct,never_requested_test,5,0,5
sdrp_voyager_235b/medqa_ext,MedQA_Ext,MedQA_Ext_0020,Cytomegalovirus retinitis,Cytomegalovirus Retinitis,True,correct,"verifier_inconsistency,never_requested_test",5,0,5
sdrp_voyager_235b/medqa_ext,MedQA_Ext,MedQA_Ext_0021,Reactive Arthritis,Reactive Arthritis,True,correct,verifier_inconsistency,5,1,5
sdrp_voyager_235b/medqa_ext,MedQA_Ext,MedQA_Ext_0022,Malignant melanoma,Basal Cell Carcinoma,False,incorrect_other,"verifier_inconsistency,never_requested_test",5,0,5
sdrp_voyager_235b/medqa_ext,MedQA_Ext,MedQA_Ext_0023,Irritable Bowel Syndrome,Irritable Bowel Syndrome,True,correct,verifier_inconsistency,5,1,5
sdrp_voyager_235b/medqa_ext,MedQA_Ext,MedQA_Ext_0024,Meigs syndrome,Ovarian Cancer,False,wrong_differential,verifier_inconsistency,5,1,5
sdrp_voyager_235b/medqa_ext,MedQA_Ext,MedQA_Ext_0025,Primary sclerosing cholangitis,Primary Biliary Cholangitis,False,incorrect_other,"verifier_inconsistency,never_requested_test",5,0,5
sdrp_voyager_235b/medqa_ext,MedQA_Ext,MedQA_Ext_0026,Interstitial cystitis,Interstitial Cystitis/Bladder Pain Syndrome,False,incorrect_other,verifier_inconsistency,5,1,5
sdrp_voyager_235b/medqa_ext,MedQA_Ext,MedQA_Ext_0027,Adhesive capsulitis,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa_ext,MedQA_Ext,MedQA_Ext_0028,Lung cancer,Unknown,False,no_diagnosis,never_requested_test,5,0,5
sdrp_voyager_235b/medqa_ext,MedQA_Ext,MedQA_Ext_0029,Disseminated Gonococcal Infection,Unknown,False,no_diagnosis,never_requested_test,5,0,5
